GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1500000US360290110003,360290110003,"Block Group 3, Census Tract 110, Erie County, New York",689,180,616,168,23,30,0,11,0,11,0,11,0,11,50,48,0,11,50,48
1500000US360290111001,360290111001,"Block Group 1, Census Tract 111, Erie County, New York",1693,209,1598,186,93,146,0,11,0,11,0,11,1,3,1,3,1,3,0,11
1500000US360290111002,360290111002,"Block Group 2, Census Tract 111, Erie County, New York",623,137,617,138,0,11,6,9,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290112001,360290112001,"Block Group 1, Census Tract 112, Erie County, New York",3124,310,3094,311,0,11,30,47,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290112002,360290112002,"Block Group 2, Census Tract 112, Erie County, New York",685,203,666,206,0,11,0,11,0,11,0,11,19,28,0,11,0,11,0,11
1500000US360290112003,360290112003,"Block Group 3, Census Tract 112, Erie County, New York",1051,239,1051,239,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290112004,360290112004,"Block Group 4, Census Tract 112, Erie County, New York",1623,247,1575,240,18,29,0,11,0,11,0,11,0,11,30,48,30,48,0,11
1500000US360290113001,360290113001,"Block Group 1, Census Tract 113, Erie County, New York",2402,457,1940,332,411,329,0,11,0,11,0,11,0,11,51,79,0,11,51,79
1500000US360290113002,360290113002,"Block Group 2, Census Tract 113, Erie County, New York",661,175,661,175,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290113003,360290113003,"Block Group 3, Census Tract 113, Erie County, New York",2106,382,2023,380,0,11,0,11,83,113,0,11,0,11,0,11,0,11,0,11
1500000US360290114001,360290114001,"Block Group 1, Census Tract 114, Erie County, New York",862,196,753,171,39,45,0,11,18,28,0,11,0,11,52,61,0,11,52,61
1500000US360290114002,360290114002,"Block Group 2, Census Tract 114, Erie County, New York",1365,276,1108,202,180,169,3,5,0,11,0,11,23,30,51,59,35,54,16,23
1500000US360290115001,360290115001,"Block Group 1, Census Tract 115, Erie County, New York",901,170,892,169,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11
1500000US360290115002,360290115002,"Block Group 2, Census Tract 115, Erie County, New York",700,129,622,128,56,62,0,11,0,11,0,11,8,11,14,14,0,11,14,14
1500000US360290116001,360290116001,"Block Group 1, Census Tract 116, Erie County, New York",1391,198,1337,205,0,11,0,11,9,14,0,11,45,67,0,11,0,11,0,11
1500000US360290116002,360290116002,"Block Group 2, Census Tract 116, Erie County, New York",742,164,735,163,0,11,0,11,0,11,0,11,0,11,7,12,7,12,0,11
1500000US360290117001,360290117001,"Block Group 1, Census Tract 117, Erie County, New York",604,140,588,137,0,11,0,11,0,11,0,11,0,11,16,26,0,11,16,26
1500000US360290117002,360290117002,"Block Group 2, Census Tract 117, Erie County, New York",1379,275,1354,278,7,13,0,11,0,11,11,17,0,11,7,12,0,11,7,12
1500000US360290117003,360290117003,"Block Group 3, Census Tract 117, Erie County, New York",1978,277,1914,277,33,36,0,11,0,11,0,11,9,16,22,23,9,13,13,20
1500000US360290118001,360290118001,"Block Group 1, Census Tract 118, Erie County, New York",1360,212,1354,213,0,11,6,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290118002,360290118002,"Block Group 2, Census Tract 118, Erie County, New York",733,153,662,143,37,54,10,16,0,11,0,11,18,25,6,9,0,11,6,9
1500000US360290118003,360290118003,"Block Group 3, Census Tract 118, Erie County, New York",1588,220,1513,223,70,75,0,11,0,11,0,11,5,9,0,11,0,11,0,11
1500000US360290120011,360290120011,"Block Group 1, Census Tract 120.01, Erie County, New York",1701,255,1657,255,18,29,7,10,0,11,0,11,0,11,19,21,0,11,19,21
1500000US360290120012,360290120012,"Block Group 2, Census Tract 120.01, Erie County, New York",2027,355,1896,334,0,11,0,11,0,11,0,11,115,180,16,19,0,11,16,19
1500000US360290120013,360290120013,"Block Group 3, Census Tract 120.01, Erie County, New York",795,187,780,189,0,11,0,11,0,11,0,11,0,11,15,22,0,11,15,22
1500000US360290120021,360290120021,"Block Group 1, Census Tract 120.02, Erie County, New York",818,131,790,135,0,11,0,11,0,11,0,11,0,11,28,44,0,11,28,44
1500000US360290120022,360290120022,"Block Group 2, Census Tract 120.02, Erie County, New York",2564,183,2459,208,29,30,0,11,17,25,0,11,0,11,59,56,0,11,59,56
1500000US360290120031,360290120031,"Block Group 1, Census Tract 120.03, Erie County, New York",1975,198,1904,197,4,5,0,11,6,10,0,11,0,11,61,56,13,22,48,51
1500000US360290120032,360290120032,"Block Group 2, Census Tract 120.03, Erie County, New York",2927,276,2897,276,0,11,0,11,0,11,0,11,8,12,22,26,15,24,7,12
1500000US360290123001,360290123001,"Block Group 1, Census Tract 123, Erie County, New York",477,257,386,195,2,4,0,11,0,11,0,11,28,48,61,96,0,11,61,96
1500000US360290123002,360290123002,"Block Group 2, Census Tract 123, Erie County, New York",829,229,814,229,15,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290123003,360290123003,"Block Group 3, Census Tract 123, Erie County, New York",729,235,648,226,61,82,0,11,0,11,0,11,10,16,10,16,0,11,10,16
1500000US360290123004,360290123004,"Block Group 4, Census Tract 123, Erie County, New York",904,217,735,183,108,157,0,11,0,11,0,11,34,49,27,40,0,11,27,40
1500000US360290124001,360290124001,"Block Group 1, Census Tract 124, Erie County, New York",618,233,403,153,38,59,0,11,0,11,0,11,38,59,139,164,40,64,99,154
1500000US360290124002,360290124002,"Block Group 2, Census Tract 124, Erie County, New York",1579,203,1434,190,57,64,10,16,1,2,0,11,68,78,9,17,0,11,9,17
1500000US360290125011,360290125011,"Block Group 1, Census Tract 125.01, Erie County, New York",857,346,731,306,0,11,0,11,0,11,0,11,126,155,0,11,0,11,0,11
1500000US360290125012,360290125012,"Block Group 2, Census Tract 125.01, Erie County, New York",570,189,554,180,0,11,0,11,0,11,0,11,0,11,16,26,0,11,16,26
1500000US360290125013,360290125013,"Block Group 3, Census Tract 125.01, Erie County, New York",1455,304,1436,299,3,4,0,11,0,11,0,11,0,11,16,25,0,11,16,25
1500000US360290125014,360290125014,"Block Group 4, Census Tract 125.01, Erie County, New York",977,351,908,328,29,48,0,11,0,11,0,11,0,11,40,45,0,11,40,45
1500000US360290125015,360290125015,"Block Group 5, Census Tract 125.01, Erie County, New York",812,247,754,250,24,39,0,11,0,11,0,11,0,11,34,52,0,11,34,52
1500000US360290125021,360290125021,"Block Group 1, Census Tract 125.02, Erie County, New York",984,182,984,182,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290125022,360290125022,"Block Group 2, Census Tract 125.02, Erie County, New York",956,156,927,156,7,10,0,11,3,6,0,11,5,8,14,20,0,11,14,20
1500000US360290128001,360290128001,"Block Group 1, Census Tract 128, Erie County, New York",932,145,837,151,15,16,23,35,1,5,0,11,38,34,18,16,0,11,18,16
1500000US360290128002,360290128002,"Block Group 2, Census Tract 128, Erie County, New York",751,142,712,130,25,28,3,6,0,11,0,11,3,6,8,11,0,11,8,11
1500000US360290128003,360290128003,"Block Group 3, Census Tract 128, Erie County, New York",896,130,879,129,5,7,0,11,0,11,0,11,0,11,12,16,0,11,12,16
1500000US360290129011,360290129011,"Block Group 1, Census Tract 129.01, Erie County, New York",608,176,608,176,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290129012,360290129012,"Block Group 2, Census Tract 129.01, Erie County, New York",958,272,888,265,49,60,0,11,0,11,0,11,0,11,21,37,0,11,21,37
1500000US360290129013,360290129013,"Block Group 3, Census Tract 129.01, Erie County, New York",2324,349,2267,337,0,11,6,12,51,80,0,11,0,11,0,11,0,11,0,11
1500000US360290129014,360290129014,"Block Group 4, Census Tract 129.01, Erie County, New York",1208,298,1115,298,0,11,0,11,0,11,0,11,45,70,48,51,16,22,32,35
1500000US360290129015,360290129015,"Block Group 5, Census Tract 129.01, Erie County, New York",1613,387,1386,309,30,46,0,11,0,11,0,11,0,11,197,277,0,11,197,277
1500000US360290129021,360290129021,"Block Group 1, Census Tract 129.02, Erie County, New York",1599,151,1540,155,39,62,0,11,8,12,0,11,0,11,12,21,12,21,0,11
1500000US360290129022,360290129022,"Block Group 2, Census Tract 129.02, Erie County, New York",1871,211,1834,206,34,29,0,11,0,11,0,11,3,6,0,11,0,11,0,11
1500000US360290130011,360290130011,"Block Group 1, Census Tract 130.01, Erie County, New York",1073,182,1005,164,0,11,8,13,0,11,0,11,0,11,60,96,0,11,60,96
1500000US360290130012,360290130012,"Block Group 2, Census Tract 130.01, Erie County, New York",666,134,659,133,0,11,0,11,7,14,0,11,0,11,0,11,0,11,0,11
1500000US360290130013,360290130013,"Block Group 3, Census Tract 130.01, Erie County, New York",809,221,738,208,11,17,0,11,0,11,0,11,18,29,42,57,0,11,42,57
1500000US360290130014,360290130014,"Block Group 4, Census Tract 130.01, Erie County, New York",633,140,624,136,0,11,0,11,0,11,0,11,0,11,9,15,0,11,9,15
1500000US360290130021,360290130021,"Block Group 1, Census Tract 130.02, Erie County, New York",3124,465,2970,446,62,74,0,11,0,11,0,11,0,11,92,127,0,11,92,127
1500000US360290130022,360290130022,"Block Group 2, Census Tract 130.02, Erie County, New York",1159,246,1143,246,0,11,0,11,0,11,0,11,16,27,0,11,0,11,0,11
1500000US360290130023,360290130023,"Block Group 3, Census Tract 130.02, Erie County, New York",1517,319,1509,323,8,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290131011,360290131011,"Block Group 1, Census Tract 131.01, Erie County, New York",1942,334,1839,329,34,56,0,11,0,11,0,11,0,11,69,109,0,11,69,109
1500000US360290131012,360290131012,"Block Group 2, Census Tract 131.01, Erie County, New York",2476,361,2256,352,220,234,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290131013,360290131013,"Block Group 3, Census Tract 131.01, Erie County, New York",666,247,640,247,0,11,26,33,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290131014,360290131014,"Block Group 4, Census Tract 131.01, Erie County, New York",677,241,650,242,0,11,0,11,27,44,0,11,0,11,0,11,0,11,0,11
1500000US360290131015,360290131015,"Block Group 5, Census Tract 131.01, Erie County, New York",631,284,631,284,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290131021,360290131021,"Block Group 1, Census Tract 131.02, Erie County, New York",1095,304,1074,310,0,11,0,11,0,11,0,11,21,32,0,11,0,11,0,11
1500000US360290131022,360290131022,"Block Group 2, Census Tract 131.02, Erie County, New York",2197,287,2183,289,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290131023,360290131023,"Block Group 3, Census Tract 131.02, Erie County, New York",876,225,865,223,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11
1500000US360290131024,360290131024,"Block Group 4, Census Tract 131.02, Erie County, New York",1409,326,1385,320,24,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290131025,360290131025,"Block Group 5, Census Tract 131.02, Erie County, New York",2574,437,2536,442,27,35,0,11,0,11,0,11,0,11,11,21,0,11,11,21
1500000US360290132011,360290132011,"Block Group 1, Census Tract 132.01, Erie County, New York",2504,503,2259,481,51,63,40,56,0,11,0,11,145,148,9,15,0,11,9,15
1500000US360290132012,360290132012,"Block Group 2, Census Tract 132.01, Erie County, New York",2369,308,2369,308,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290132013,360290132013,"Block Group 3, Census Tract 132.01, Erie County, New York",1121,291,1119,291,0,11,0,11,0,11,0,11,2,4,0,11,0,11,0,11
1500000US360290132021,360290132021,"Block Group 1, Census Tract 132.02, Erie County, New York",1824,201,1788,195,22,28,1,2,6,13,0,11,7,16,0,11,0,11,0,11
1500000US360290132022,360290132022,"Block Group 2, Census Tract 132.02, Erie County, New York",3499,259,3404,268,30,45,20,16,26,25,0,11,0,11,19,24,0,11,19,24
1500000US360290133001,360290133001,"Block Group 1, Census Tract 133, Erie County, New York",1454,257,1384,243,0,11,0,11,19,26,0,11,0,11,51,42,0,11,51,42
1500000US360290133002,360290133002,"Block Group 2, Census Tract 133, Erie County, New York",491,107,452,102,30,33,0,11,0,11,0,11,0,11,9,15,0,11,9,15
1500000US360290133003,360290133003,"Block Group 3, Census Tract 133, Erie County, New York",666,166,666,166,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290133004,360290133004,"Block Group 4, Census Tract 133, Erie County, New York",1136,239,1018,208,0,11,0,11,0,11,0,11,70,113,48,77,48,77,0,11
1500000US360290134001,360290134001,"Block Group 1, Census Tract 134, Erie County, New York",593,176,541,155,0,11,0,11,17,27,0,11,0,11,35,58,0,11,35,58
1500000US360290134002,360290134002,"Block Group 2, Census Tract 134, Erie County, New York",884,256,849,255,0,11,0,11,0,11,0,11,17,28,18,28,18,28,0,11
1500000US360290134003,360290134003,"Block Group 3, Census Tract 134, Erie County, New York",1111,242,1089,248,9,18,0,11,13,20,0,11,0,11,0,11,0,11,0,11
1500000US360290134004,360290134004,"Block Group 4, Census Tract 134, Erie County, New York",1180,307,1132,298,0,11,0,11,0,11,0,11,0,11,48,67,0,11,48,67
1500000US360290134005,360290134005,"Block Group 5, Census Tract 134, Erie County, New York",2596,320,2545,298,0,11,0,11,46,72,0,11,5,11,0,11,0,11,0,11
1500000US360290135011,360290135011,"Block Group 1, Census Tract 135.01, Erie County, New York",2893,362,2890,362,1,4,0,11,0,11,0,11,0,11,2,4,0,11,2,4
1500000US360290135012,360290135012,"Block Group 2, Census Tract 135.01, Erie County, New York",1388,303,1378,304,0,11,10,18,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290135013,360290135013,"Block Group 3, Census Tract 135.01, Erie County, New York",2948,385,2766,396,28,36,5,12,51,79,0,11,21,27,77,77,0,11,77,77
1500000US360290135021,360290135021,"Block Group 1, Census Tract 135.02, Erie County, New York",2289,497,2168,496,0,11,0,11,63,58,0,11,58,52,0,11,0,11,0,11
1500000US360290135022,360290135022,"Block Group 2, Census Tract 135.02, Erie County, New York",1845,374,1757,392,0,11,0,11,88,143,0,11,0,11,0,11,0,11,0,11
1500000US360290135023,360290135023,"Block Group 3, Census Tract 135.02, Erie County, New York",2000,383,1964,380,15,24,0,11,0,11,0,11,0,11,21,32,0,11,21,32
1500000US360290135024,360290135024,"Block Group 4, Census Tract 135.02, Erie County, New York",892,231,892,231,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290136001,360290136001,"Block Group 1, Census Tract 136, Erie County, New York",1182,246,1173,245,0,11,0,11,0,11,0,11,0,11,9,14,0,11,9,14
1500000US360290136002,360290136002,"Block Group 2, Census Tract 136, Erie County, New York",1037,251,1037,251,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290136003,360290136003,"Block Group 3, Census Tract 136, Erie County, New York",810,201,770,200,39,45,0,11,0,11,0,11,1,2,0,11,0,11,0,11
1500000US360290137011,360290137011,"Block Group 1, Census Tract 137.01, Erie County, New York",1237,306,1237,306,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290137012,360290137012,"Block Group 2, Census Tract 137.01, Erie County, New York",2111,370,2026,354,22,31,0,11,63,101,0,11,0,11,0,11,0,11,0,11
1500000US360290137013,360290137013,"Block Group 3, Census Tract 137.01, Erie County, New York",916,269,907,268,9,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290137014,360290137014,"Block Group 4, Census Tract 137.01, Erie County, New York",2044,327,1964,331,64,77,0,11,0,11,0,11,2,4,14,22,14,22,0,11
1500000US360290137021,360290137021,"Block Group 1, Census Tract 137.02, Erie County, New York",3530,405,3335,444,0,11,13,20,124,140,0,11,12,19,46,70,0,11,46,70
1500000US360290137022,360290137022,"Block Group 2, Census Tract 137.02, Erie County, New York",2344,309,2262,287,42,50,0,11,0,11,0,11,0,11,40,67,0,11,40,67
1500000US360290138001,360290138001,"Block Group 1, Census Tract 138, Erie County, New York",2720,323,2668,320,0,11,0,11,3,7,0,11,0,11,49,63,0,11,49,63
1500000US360290138002,360290138002,"Block Group 2, Census Tract 138, Erie County, New York",512,144,512,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290138003,360290138003,"Block Group 3, Census Tract 138, Erie County, New York",2930,398,2857,402,20,32,0,11,45,70,0,11,0,11,8,16,0,11,8,16
1500000US360290138004,360290138004,"Block Group 4, Census Tract 138, Erie County, New York",814,298,762,286,2,4,8,17,0,11,0,11,12,24,30,36,15,24,15,28
1500000US360290138005,360290138005,"Block Group 5, Census Tract 138, Erie County, New York",833,142,792,151,0,11,0,11,41,65,0,11,0,11,0,11,0,11,0,11
1500000US360290139001,360290139001,"Block Group 1, Census Tract 139, Erie County, New York",2196,193,2130,183,3,6,6,9,0,11,0,11,24,36,33,31,0,11,33,31
1500000US360290140001,360290140001,"Block Group 1, Census Tract 140, Erie County, New York",1391,180,1358,187,0,11,0,11,8,13,0,11,0,11,25,40,25,40,0,11
1500000US360290140002,360290140002,"Block Group 2, Census Tract 140, Erie County, New York",2432,238,2368,247,60,84,0,11,0,11,0,11,0,11,4,8,0,11,4,8
1500000US360290141011,360290141011,"Block Group 1, Census Tract 141.01, Erie County, New York",1599,450,1580,450,2,5,0,11,17,26,0,11,0,11,0,11,0,11,0,11
1500000US360290141012,360290141012,"Block Group 2, Census Tract 141.01, Erie County, New York",1981,424,1924,410,0,11,0,11,0,11,0,11,57,91,0,11,0,11,0,11
1500000US360290141013,360290141013,"Block Group 3, Census Tract 141.01, Erie County, New York",2597,393,2572,385,0,11,0,11,0,11,0,11,25,41,0,11,0,11,0,11
1500000US360290141021,360290141021,"Block Group 1, Census Tract 141.02, Erie County, New York",2321,355,2320,355,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290141022,360290141022,"Block Group 2, Census Tract 141.02, Erie County, New York",3112,343,3040,324,0,11,0,11,72,72,0,11,0,11,0,11,0,11,0,11
1500000US360290142041,360290142041,"Block Group 1, Census Tract 142.04, Erie County, New York",2821,249,2766,254,9,14,12,18,25,40,0,11,3,6,6,11,0,11,6,11
1500000US360290142042,360290142042,"Block Group 2, Census Tract 142.04, Erie County, New York",1293,236,1286,238,0,11,0,11,0,11,0,11,0,11,7,12,0,11,7,12
1500000US360290142061,360290142061,"Block Group 1, Census Tract 142.06, Erie County, New York",3436,548,3436,548,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290142062,360290142062,"Block Group 2, Census Tract 142.06, Erie County, New York",2394,497,2394,497,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290142063,360290142063,"Block Group 3, Census Tract 142.06, Erie County, New York",1683,302,1682,303,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290142071,360290142071,"Block Group 1, Census Tract 142.07, Erie County, New York",866,212,832,209,34,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290142072,360290142072,"Block Group 2, Census Tract 142.07, Erie County, New York",1681,396,1662,396,0,11,0,11,0,11,0,11,19,35,0,11,0,11,0,11
1500000US360290142073,360290142073,"Block Group 3, Census Tract 142.07, Erie County, New York",2712,377,2504,384,195,152,0,11,0,11,0,11,0,11,13,21,0,11,13,21
1500000US360290142081,360290142081,"Block Group 1, Census Tract 142.08, Erie County, New York",1344,269,1267,269,24,23,0,11,53,80,0,11,0,11,0,11,0,11,0,11
1500000US360290142082,360290142082,"Block Group 2, Census Tract 142.08, Erie County, New York",1709,239,1688,241,16,25,0,11,0,11,0,11,0,11,5,8,0,11,5,8
1500000US360290142083,360290142083,"Block Group 3, Census Tract 142.08, Erie County, New York",2265,303,2179,299,18,27,0,11,50,79,0,11,0,11,18,28,0,11,18,28
1500000US360290142091,360290142091,"Block Group 1, Census Tract 142.09, Erie County, New York",1279,246,1245,238,34,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290142092,360290142092,"Block Group 2, Census Tract 142.09, Erie County, New York",1889,282,1826,289,0,11,14,22,14,16,0,11,0,11,35,52,0,11,35,52
1500000US360290142093,360290142093,"Block Group 3, Census Tract 142.09, Erie County, New York",913,181,907,181,0,11,0,11,0,11,0,11,0,11,6,10,0,11,6,10
1500000US360290143001,360290143001,"Block Group 1, Census Tract 143, Erie County, New York",1554,297,1543,298,1,3,10,14,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290143002,360290143002,"Block Group 2, Census Tract 143, Erie County, New York",1542,326,1519,326,0,11,0,11,0,11,0,11,0,11,23,37,0,11,23,37
1500000US360290143003,360290143003,"Block Group 3, Census Tract 143, Erie County, New York",1024,265,972,254,0,11,0,11,52,90,0,11,0,11,0,11,0,11,0,11
1500000US360290143004,360290143004,"Block Group 4, Census Tract 143, Erie County, New York",541,223,515,203,0,11,0,11,0,11,0,11,0,11,26,39,0,11,26,39
1500000US360290143005,360290143005,"Block Group 5, Census Tract 143, Erie County, New York",1487,358,1210,286,0,11,0,11,0,11,0,11,0,11,277,261,0,11,277,261
1500000US360290144001,360290144001,"Block Group 1, Census Tract 144, Erie County, New York",1220,205,1120,193,2,5,5,10,72,72,0,11,5,10,16,26,0,11,16,26
1500000US360290144002,360290144002,"Block Group 2, Census Tract 144, Erie County, New York",519,139,519,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290144003,360290144003,"Block Group 3, Census Tract 144, Erie County, New York",1185,275,1181,275,0,11,0,11,0,11,0,11,0,11,4,7,0,11,4,7
1500000US360290144004,360290144004,"Block Group 4, Census Tract 144, Erie County, New York",1228,256,1210,253,0,11,0,11,0,11,0,11,0,11,18,29,0,11,18,29
1500000US360290145011,360290145011,"Block Group 1, Census Tract 145.01, Erie County, New York",1954,226,1910,234,8,10,9,15,0,11,0,11,0,11,27,30,9,14,18,27
1500000US360290145012,360290145012,"Block Group 2, Census Tract 145.01, Erie County, New York",1584,232,1552,232,0,11,0,11,11,17,0,11,0,11,21,34,0,11,21,34
1500000US360290145021,360290145021,"Block Group 1, Census Tract 145.02, Erie County, New York",820,184,820,184,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290145022,360290145022,"Block Group 2, Census Tract 145.02, Erie County, New York",1549,212,1406,193,3,6,0,11,0,11,0,11,140,219,0,11,0,11,0,11
1500000US360290146011,360290146011,"Block Group 1, Census Tract 146.01, Erie County, New York",1271,311,1154,301,91,143,0,11,0,11,0,11,0,11,26,41,0,11,26,41
1500000US360290146012,360290146012,"Block Group 2, Census Tract 146.01, Erie County, New York",2063,443,1834,382,45,51,0,11,87,135,0,11,0,11,97,149,0,11,97,149
1500000US360290146013,360290146013,"Block Group 3, Census Tract 146.01, Erie County, New York",820,285,820,285,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290146014,360290146014,"Block Group 4, Census Tract 146.01, Erie County, New York",1000,247,986,246,0,11,14,22,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290146031,360290146031,"Block Group 1, Census Tract 146.03, Erie County, New York",2481,305,2115,257,12,18,0,11,354,181,0,11,0,11,0,11,0,11,0,11
1500000US360290146032,360290146032,"Block Group 2, Census Tract 146.03, Erie County, New York",1098,190,927,163,79,91,0,11,92,139,0,11,0,11,0,11,0,11,0,11
1500000US360290146033,360290146033,"Block Group 3, Census Tract 146.03, Erie County, New York",759,183,714,191,0,11,0,11,45,72,0,11,0,11,0,11,0,11,0,11
1500000US360290146041,360290146041,"Block Group 1, Census Tract 146.04, Erie County, New York",2712,481,2485,479,0,11,0,11,167,146,60,85,0,11,0,11,0,11,0,11
1500000US360290146042,360290146042,"Block Group 2, Census Tract 146.04, Erie County, New York",2565,385,2272,356,39,60,0,11,195,136,0,11,24,37,35,41,0,11,35,41
1500000US360290146043,360290146043,"Block Group 3, Census Tract 146.04, Erie County, New York",1935,328,1809,297,7,16,0,11,119,127,0,11,0,11,0,11,0,11,0,11
1500000US360290146044,360290146044,"Block Group 4, Census Tract 146.04, Erie County, New York",880,209,869,210,11,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290147011,360290147011,"Block Group 1, Census Tract 147.01, Erie County, New York",746,223,718,213,0,11,0,11,28,39,0,11,0,11,0,11,0,11,0,11
1500000US360290147012,360290147012,"Block Group 2, Census Tract 147.01, Erie County, New York",1331,210,1322,208,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290147013,360290147013,"Block Group 3, Census Tract 147.01, Erie County, New York",3331,322,3139,307,29,43,0,11,75,91,0,11,67,105,21,21,10,16,11,14
1500000US360290147021,360290147021,"Block Group 1, Census Tract 147.02, Erie County, New York",1017,241,952,260,4,10,0,11,61,72,0,11,0,11,0,11,0,11,0,11
1500000US360290147022,360290147022,"Block Group 2, Census Tract 147.02, Erie County, New York",1932,414,1821,419,72,82,0,11,0,11,0,11,7,13,32,51,0,11,32,51
1500000US360290147023,360290147023,"Block Group 3, Census Tract 147.02, Erie County, New York",1405,308,1317,309,0,11,0,11,72,98,0,11,0,11,16,26,0,11,16,26
1500000US360290147024,360290147024,"Block Group 4, Census Tract 147.02, Erie County, New York",1551,266,1527,277,0,11,0,11,12,19,0,11,0,11,12,19,12,19,0,11
1500000US360290147025,360290147025,"Block Group 5, Census Tract 147.02, Erie County, New York",2479,445,2141,394,3,3,0,11,220,166,0,11,0,11,115,161,0,11,115,161
1500000US360290148011,360290148011,"Block Group 1, Census Tract 148.01, Erie County, New York",1284,189,1220,202,1,3,0,11,0,11,0,11,0,11,63,61,7,12,56,55
1500000US360290148012,360290148012,"Block Group 2, Census Tract 148.01, Erie County, New York",1271,198,1217,194,0,11,18,31,36,58,0,11,0,11,0,11,0,11,0,11
1500000US360290148031,360290148031,"Block Group 1, Census Tract 148.03, Erie County, New York",1011,251,1011,251,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290148032,360290148032,"Block Group 2, Census Tract 148.03, Erie County, New York",1135,256,1113,256,14,23,0,11,8,13,0,11,0,11,0,11,0,11,0,11
1500000US360290148033,360290148033,"Block Group 3, Census Tract 148.03, Erie County, New York",1826,298,1737,288,28,44,46,66,15,24,0,11,0,11,0,11,0,11,0,11
1500000US360290148034,360290148034,"Block Group 4, Census Tract 148.03, Erie County, New York",2126,360,2034,318,63,100,0,11,11,20,0,11,18,29,0,11,0,11,0,11
1500000US360290149011,360290149011,"Block Group 1, Census Tract 149.01, Erie County, New York",1344,130,1323,127,21,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290149012,360290149012,"Block Group 2, Census Tract 149.01, Erie County, New York",1246,129,1214,133,5,7,6,11,0,11,0,11,0,11,21,20,0,11,21,20
1500000US360290149031,360290149031,"Block Group 1, Census Tract 149.03, Erie County, New York",1564,329,1498,322,0,11,0,11,0,11,0,11,0,11,66,103,0,11,66,103
1500000US360290149032,360290149032,"Block Group 2, Census Tract 149.03, Erie County, New York",504,158,470,152,34,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290149033,360290149033,"Block Group 3, Census Tract 149.03, Erie County, New York",2781,425,2684,422,0,11,0,11,1,2,0,11,0,11,96,143,0,11,96,143
1500000US360290149034,360290149034,"Block Group 4, Census Tract 149.03, Erie County, New York",874,198,874,198,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290149041,360290149041,"Block Group 1, Census Tract 149.04, Erie County, New York",2069,392,833,241,966,170,12,17,7,14,0,11,193,127,58,35,14,13,44,30
